order_id,customer_id,order_date,segment,acquisition_channel,city,payment_type,order_amount,units,avg_discount,product_count,order_month,order_quarter
18595,407,2025-12-13,vip,referral,Kaohsiung,wallet,7006.1,4,0.125,2,12,4
18596,1994,2025-02-07,growth,ads,Taipei,atm,3299.7,1,0.15,1,2,1
18597,945,2025-10-23,new,social,Kaohsiung,card,1604.0,1,0.0,1,10,4
18598,1820,2025-09-08,growth,social,Kaohsiung,atm,10351.0,4,0.03333333333333333,3,9,3
18599,2234,2024-03-17,new,ads,Tainan,wallet,2078.85,3,0.125,2,3,1
18600,1220,2025-06-23,new,partner,Hsinchu,card,1569.95,1,0.15,1,6,2
18601,222,2025-08-06,growth,organic,Taichung,card,5686.799999999999,4,0.09999999999999999,3,8,3
18602,952,2025-04-28,growth,organic,Kaohsiung,card,5310.65,3,0.10000000000000002,3,4,2
18603,2179,2024-08-29,growth,organic,Taichung,card,10951.0,3,0.0,2,8,3
18604,537,2025-09-04,new,partner,Kaohsiung,card,2320.2000000000003,1,0.1,1,9,3
18606,570,2024-12-09,new,partner,Taipei,card,6720.6,2,0.07500000000000001,2,12,4
18607,888,2025-10-27,new,ads,Taipei,card,2377.0,1,0.0,1,10,4
18608,832,2025-01-02,new,referral,Hsinchu,card,4180.5,1,0.1,1,1,1
18609,550,2025-10-23,new,ads,Kaohsiung,card,4405.0,1,0.0,1,10,4
18610,2324,2024-11-18,new,ads,Kaohsiung,card,3762.0,1,0.05,1,11,4
18611,1761,2025-07-27,new,ads,Tainan,atm,2279.0,1,0.0,1,7,3
18612,575,2024-12-12,new,social,Taipei,atm,3497.3,3,0.06666666666666667,3,12,4
18614,1773,2024-01-30,vip,social,Tainan,atm,15678.8,5,0.05,2,1,1
18615,1217,2024-03-05,growth,ads,Kaohsiung,card,5971.200000000001,2,0.2,1,3,1
18616,1001,2025-03-04,growth,ads,Tainan,card,17989.1,7,0.0125,4,3,1
18617,344,2025-02-10,growth,referral,Hsinchu,wallet,1801.1,3,0.1,2,2,1
18618,1605,2025-01-02,new,social,Kaohsiung,cod,4926.0,3,0.0,1,1,1
18619,446,2025-12-26,new,social,Taoyuan,card,4446.099999999999,2,0.1,2,12,4
18620,1580,2025-02-14,new,social,Tainan,card,2819.6,2,0.1,2,2,1
18621,129,2024-08-02,growth,organic,Taipei,card,746.55,4,0.025,1,8,3
18623,902,2025-07-27,growth,social,Taipei,card,2171.75,1,0.15,1,7,3
18624,305,2024-04-20,growth,ads,Kaohsiung,card,3826.1,3,0.07500000000000001,2,4,2
18625,1658,2024-02-27,growth,social,Taoyuan,card,2578.0,1,0.0,1,2,1
18627,1012,2025-10-11,growth,referral,Tainan,wallet,3484.8999999999996,2,0.025,2,10,4
18628,2235,2024-11-28,vip,ads,Taichung,atm,17748.85,5,0.075,2,11,4
18629,1629,2025-10-11,new,social,Taichung,card,6254.849999999999,2,0.125,2,10,4
18630,2312,2025-01-28,growth,social,Taoyuan,card,4987.0,2,0.075,2,1,1
18631,1720,2025-10-15,new,ads,Taipei,card,5253.0,3,0.0,2,10,4
18632,734,2024-11-16,new,referral,Taoyuan,card,1314.9,3,0.1,2,11,4
18634,2353,2025-10-22,new,social,Hsinchu,card,3571.0,1,0.0,1,10,4
18635,27,2025-10-22,new,social,Hsinchu,card,4412.75,1,0.05,1,10,4
18636,724,2025-12-24,growth,ads,Hsinchu,card,4529.45,2,0.025,2,12,4
18637,1003,2024-06-19,vip,referral,Kaohsiung,wallet,1453.5,2,0.05,1,6,2
18638,1160,2025-01-09,vip,ads,Taipei,card,12646.8,3,0.06666666666666667,3,1,1
18639,307,2024-07-24,vip,partner,Taoyuan,card,9468.949999999999,5,0.07500000000000001,4,7,3
18640,521,2025-05-20,new,ads,Kaohsiung,atm,593.1,1,0.1,1,5,2
18641,2414,2025-02-24,new,social,Taipei,card,11330.65,4,0.05,4,2,1
18642,1144,2024-05-17,growth,ads,Taipei,card,5476.75,2,0.05,2,5,2
18643,2342,2025-08-10,growth,referral,Tainan,card,6967.8,2,0.1,1,8,3
18644,1975,2024-10-31,growth,referral,Kaohsiung,atm,3031.0,1,0.0,1,10,4
18645,2146,2025-01-26,new,referral,Taoyuan,card,3964.5,1,0.1,1,1,1
18646,1453,2025-04-14,growth,organic,Taipei,atm,12708.849999999999,8,0.0625,4,4,2
18647,759,2025-12-03,growth,organic,Tainan,wallet,6811.2,4,0.049999999999999996,3,12,4
18648,1813,2024-07-15,growth,ads,Taichung,card,1940.1,2,0.1,2,7,3
18649,1260,2024-01-08,new,social,Taichung,atm,4984.4,2,0.05,2,1,1
18651,942,2025-11-06,new,ads,Tainan,atm,4061.35,2,0.075,2,11,4
18653,518,2024-07-11,vip,social,Kaohsiung,atm,12387.4,5,0.03333333333333333,3,7,3
18654,1256,2024-12-03,new,ads,Tainan,card,6947.55,4,0.05000000000000001,2,12,4
18655,2293,2025-09-05,new,social,Taichung,wallet,976.0,1,0.0,1,9,3
18656,1828,2025-01-20,growth,organic,Taipei,card,3398.7,2,0.1,2,1,1
18657,2099,2025-01-03,growth,ads,Taipei,wallet,6735.8,6,0.0625,4,1,1
18658,191,2025-03-31,new,ads,Hsinchu,atm,6578.85,3,0.049999999999999996,3,3,1
18659,2311,2024-01-14,growth,ads,Tainan,card,4298.0,1,0.0,1,1,1
18660,1890,2024-03-23,new,referral,Kaohsiung,wallet,1374.3,1,0.1,1,3,1
18661,1685,2024-07-21,new,ads,Tainan,card,1374.3,1,0.1,1,7,3
18662,2142,2025-08-30,new,social,Tainan,wallet,5353.2,3,0.025,2,8,3
18663,976,2024-11-04,new,ads,Kaohsiung,card,4405.0,1,0.0,1,11,4
18664,680,2024-10-14,growth,ads,Kaohsiung,card,2279.0,1,0.0,1,10,4
18665,462,2025-05-01,vip,partner,Taichung,atm,16863.85,6,0.06666666666666667,3,5,2
18666,132,2025-01-17,new,organic,Taichung,card,906.3,1,0.05,1,1,1
18667,945,2024-08-22,new,social,Kaohsiung,wallet,2578.0,1,0.0,1,8,3
18668,733,2024-04-29,new,social,Taipei,atm,2727.9,1,0.1,1,4,2
18669,5,2024-12-07,vip,ads,Kaohsiung,card,1989.0,1,0.1,1,12,4
18670,310,2024-02-24,growth,social,Hsinchu,card,744.6,2,0.15,1,2,1
18671,2499,2025-12-14,new,organic,Taichung,card,2210.0,1,0.0,1,12,4
18672,318,2024-11-06,new,referral,Hsinchu,card,7341.0,2,0.0,2,11,4
18673,1401,2024-10-14,vip,ads,Tainan,atm,9109.0,2,0.0,2,10,4
18674,1405,2025-07-07,growth,social,Taoyuan,card,2736.0,2,0.0,1,7,3
18675,367,2025-12-04,growth,social,Tainan,card,6896.55,3,0.06666666666666667,3,12,4
18676,2227,2025-04-08,new,ads,Kaohsiung,card,938.0,1,0.0,1,4,2
18677,267,2025-03-27,new,ads,Taipei,card,11148.0,3,0.2,1,3,1
18678,2068,2024-08-25,growth,social,Taoyuan,wallet,1337.6,1,0.05,1,8,3
18679,181,2024-08-26,new,social,Tainan,card,218.4,1,0.2,1,8,3
18680,1328,2025-10-22,new,organic,Hsinchu,card,6685.75,2,0.025,2,10,4
18681,2276,2025-10-12,new,ads,Hsinchu,wallet,2524.75,2,0.1,2,10,4
18682,1424,2024-06-10,growth,social,Tainan,wallet,2806.6,2,0.1,2,6,2
18683,640,2024-08-11,new,ads,Taichung,wallet,8503.7,3,0.03333333333333333,3,8,3
18684,973,2024-04-05,growth,social,Tainan,cod,4141.200000000001,2,0.05,2,4,2
18685,614,2025-02-13,new,referral,Hsinchu,wallet,1450.6499999999999,1,0.05,1,2,1
18686,1110,2024-03-06,vip,ads,Kaohsiung,card,15403.0,5,0.0,3,3,1
18687,2265,2025-03-27,growth,ads,Kaohsiung,atm,124.0,1,0.0,1,3,1
18688,1943,2025-08-27,vip,partner,Taoyuan,atm,26380.35,8,0.08333333333333333,3,8,3
18689,1618,2024-11-07,new,ads,Taichung,card,2427.25,1,0.05,1,11,4
18690,390,2025-12-16,vip,referral,Tainan,atm,14084.35,7,0.06666666666666667,3,12,4
18691,2183,2024-06-20,growth,ads,Tainan,card,5004.1,2,0.07500000000000001,2,6,2
18692,1461,2024-06-21,growth,organic,Taipei,card,2562.0,2,0.0,2,6,2
18693,806,2024-11-13,new,social,Taipei,card,3493.8,1,0.1,1,11,4
18694,2130,2025-01-19,new,referral,Hsinchu,wallet,3486.0,1,0.0,1,1,1
18695,526,2024-04-15,growth,social,Kaohsiung,card,1337.6,1,0.05,1,4,2
18696,208,2024-07-18,new,social,Taipei,card,11245.849999999999,3,0.05000000000000001,3,7,3
18697,711,2025-12-04,growth,ads,Taipei,atm,3392.45,1,0.05,1,12,4
18698,1278,2024-08-14,new,ads,Kaohsiung,atm,7190.2,3,0.049999999999999996,3,8,3
18699,824,2024-01-11,new,referral,Tainan,card,460.0,1,0.0,1,1,1
18700,771,2025-05-06,new,ads,Hsinchu,card,514.8000000000001,1,0.1,1,5,2
18701,1768,2024-03-23,new,social,Kaohsiung,wallet,5004.0,2,0.0,2,3,1
18702,418,2024-02-18,new,referral,Tainan,card,8675.0,3,0.016666666666666666,3,2,1
18703,2468,2024-12-17,growth,partner,Kaohsiung,atm,4854.5,2,0.05,1,12,4
18704,27,2024-12-12,new,social,Hsinchu,card,2720.7000000000003,3,0.1,2,12,4
18705,2013,2024-10-19,growth,ads,Tainan,wallet,2427.25,1,0.05,1,10,4
18706,16,2024-04-11,new,partner,Taichung,atm,5456.8,2,0.05,1,4,2
18707,726,2024-02-03,vip,referral,Kaohsiung,wallet,7118.9,3,0.125,2,2,1
18708,1052,2025-01-14,vip,ads,Taipei,atm,5895.3,2,0.1,2,1,1
18710,1984,2025-09-07,vip,organic,Kaohsiung,cod,1875.6000000000001,1,0.1,1,9,3
18711,638,2024-09-01,new,organic,Kaohsiung,card,7795.1,3,0.03333333333333333,2,9,3
18712,1543,2024-05-24,vip,referral,Taoyuan,atm,1705.6000000000001,1,0.2,1,5,2
18713,604,2024-11-02,growth,organic,Hsinchu,atm,4549.0,1,0.0,1,11,4
18714,2119,2024-10-29,new,ads,Tainan,atm,2521.2999999999997,1,0.05,1,10,4
18715,1432,2025-01-11,growth,referral,Tainan,card,3465.75,2,0.125,2,1,1
18716,1188,2024-03-19,growth,referral,Taoyuan,card,8188.2,2,0.1,1,3,1
18717,1094,2025-01-11,growth,referral,Taipei,wallet,1127.2,2,0.05,2,1,1
18718,8,2024-12-28,vip,referral,Taipei,card,12250.2,5,0.025,4,12,4
18719,1808,2024-08-27,new,social,Taichung,card,5746.45,3,0.05000000000000001,3,8,3
18720,606,2024-12-10,growth,ads,Taipei,cod,494.1,2,0.15000000000000002,2,12,4
18721,1404,2024-10-29,new,referral,Hsinchu,wallet,13622.6,4,0.06666666666666667,3,10,4
18722,2235,2024-11-03,vip,ads,Taichung,card,9031.45,2,0.07500000000000001,2,11,4
18723,86,2024-02-27,new,social,Taipei,atm,1674.0,1,0.0,1,2,1
18724,377,2025-11-20,new,referral,Taoyuan,card,954.0,1,0.0,1,11,4
18725,1181,2024-12-28,new,ads,Hsinchu,card,5972.0,2,0.0,2,12,4
18726,1860,2025-10-30,new,ads,Kaohsiung,card,891.0999999999999,1,0.05,1,10,4
18727,1647,2024-02-03,new,ads,Hsinchu,atm,207.0,1,0.0,1,2,1
18728,1324,2025-03-16,new,referral,Kaohsiung,card,11180.2,3,0.049999999999999996,3,3,1
18729,1871,2025-08-14,vip,ads,Kaohsiung,cod,4558.0,2,0.0,1,8,3
18730,1032,2025-03-24,new,organic,Tainan,atm,3170.0,2,0.0,2,3,1
18731,885,2024-12-06,vip,ads,Taichung,atm,7556.400000000001,6,0.07500000000000001,4,12,4
18732,2351,2024-12-21,growth,social,Kaohsiung,wallet,7372.049999999999,2,0.07500000000000001,2,12,4
18733,1757,2024-07-02,new,referral,Tainan,card,3571.0,1,0.0,1,7,3
18735,31,2024-06-08,growth,organic,Taoyuan,atm,527.2,1,0.2,1,6,2
18736,989,2024-03-22,new,social,Taipei,cod,7283.200000000001,2,0.05,2,3,1
18737,253,2025-01-02,new,partner,Hsinchu,wallet,4645.0,1,0.0,1,1,1
18738,1533,2024-10-02,new,partner,Taipei,card,2449.1,1,0.05,1,10,4
18739,1476,2025-01-28,growth,partner,Tainan,card,4753.1,2,0.05,2,1,1
18740,1981,2025-06-21,new,social,Hsinchu,card,1918.8,1,0.1,1,6,2
18741,711,2025-09-30,growth,ads,Taipei,cod,5722.8,3,0.05,2,9,3
18742,417,2024-01-25,new,social,Kaohsiung,card,810.9,1,0.15,1,1,1
18744,1569,2024-06-27,new,ads,Kaohsiung,card,626.05,1,0.05,1,6,2
18745,485,2024-11-29,vip,ads,Kaohsiung,card,19259.35,5,0.05,2,11,4
18746,650,2024-11-10,vip,referral,Taipei,card,6960.6,3,0.1,1,11,4
18747,393,2025-04-02,new,referral,Tainan,cod,5893.95,4,0.037500000000000006,4,4,2
18748,433,2024-02-27,vip,social,Kaohsiung,cod,5848.75,2,0.07500000000000001,2,2,1
18749,1984,2024-10-28,vip,organic,Kaohsiung,wallet,18041.65,8,0.08750000000000001,4,10,4
18750,2260,2024-12-09,growth,ads,Tainan,atm,2788.25,2,0.05,2,12,4
18751,2432,2024-11-10,growth,referral,Taipei,card,5094.8,2,0.025,2,11,4
18752,1226,2024-12-02,new,ads,Tainan,card,4963.0,1,0.0,1,12,4
18753,433,2024-02-16,vip,social,Kaohsiung,card,10363.0,3,0.025,2,2,1
18754,412,2024-08-20,new,ads,Taipei,wallet,1590.3,1,0.05,1,8,3
18755,294,2024-12-17,growth,ads,Hsinchu,card,5449.0,3,0.06666666666666667,3,12,4
18756,1828,2025-05-04,growth,organic,Taipei,atm,927.1999999999999,1,0.05,1,5,2
18757,1886,2025-08-02,new,ads,Tainan,card,4963.0,1,0.0,1,8,3
18758,1515,2024-09-06,growth,referral,Hsinchu,card,12437.8,4,0.025,2,9,3
18759,431,2025-03-21,growth,referral,Taipei,cod,4187.9,2,0.05,2,3,1
18760,1054,2025-06-23,vip,ads,Taoyuan,card,15212.65,5,0.05000000000000001,3,6,2
18761,37,2025-08-09,new,social,Taipei,card,641.0,1,0.0,1,8,3
18762,1942,2024-03-11,vip,referral,Kaohsiung,wallet,18445.2,7,0.11666666666666665,3,3,1
18763,1418,2024-11-12,new,referral,Tainan,card,254.70000000000002,1,0.1,1,11,4
18764,1366,2024-02-13,new,referral,Taichung,card,4428.9,2,0.05,2,2,1
18765,836,2024-11-15,new,social,Taichung,card,608.9499999999999,1,0.05,1,11,4
18766,1751,2025-08-03,vip,ads,Taoyuan,card,12377.0,5,0.049999999999999996,3,8,3
18767,1354,2025-11-15,vip,social,Taoyuan,card,11492.25,5,0.075,4,11,4
18769,178,2025-06-30,new,ads,Taipei,card,2551.05,2,0.025,2,6,2
18770,2115,2024-11-15,vip,referral,Taichung,card,6633.599999999999,5,0.07500000000000001,4,11,4
18771,2497,2025-05-01,growth,ads,Kaohsiung,card,5611.5,5,0.05,2,5,2
18772,1071,2024-01-25,growth,ads,Tainan,cod,4544.2,3,0.016666666666666666,3,1,1
18774,198,2024-09-09,growth,social,Taoyuan,atm,2894.0,2,0.0,2,9,3
18775,1657,2025-12-02,growth,ads,Taipei,atm,8097.0,4,0.09999999999999999,3,12,4
18776,1054,2024-11-28,vip,ads,Taoyuan,card,16983.0,5,0.05000000000000001,3,11,4
18777,2352,2024-05-12,vip,ads,Hsinchu,card,4412.75,1,0.05,1,5,2
18778,653,2025-01-05,new,referral,Hsinchu,card,1017.0,2,0.1,2,1,1
18779,1278,2025-11-22,new,ads,Kaohsiung,card,2194.4,2,0.07500000000000001,2,11,4
18780,1507,2025-08-29,new,ads,Hsinchu,card,4144.0,2,0.0,2,8,3
18781,1407,2025-10-01,new,ads,Hsinchu,atm,4564.75,1,0.05,1,10,4
18783,953,2025-01-31,new,ads,Taichung,card,1395.7,1,0.15,1,1,1
18785,910,2025-10-10,vip,ads,Taipei,atm,10244.25,3,0.05000000000000001,3,10,4
18786,547,2025-03-31,new,ads,Tainan,atm,6522.2,3,0.05,2,3,1
18787,2394,2024-12-11,new,ads,Taichung,card,1252.1,2,0.05,1,12,4
18788,313,2025-03-20,growth,referral,Hsinchu,atm,7470.0,2,0.125,2,3,1
18789,3,2025-12-10,growth,social,Taipei,wallet,3819.9,3,0.025,2,12,4
18790,2145,2025-01-12,growth,referral,Hsinchu,card,4237.9,3,0.075,2,1,1
18791,154,2025-06-29,vip,social,Taoyuan,wallet,15624.6,4,0.07500000000000001,2,6,2
18792,2471,2024-08-14,new,referral,Tainan,atm,11713.5,4,0.0625,4,8,3
18794,267,2024-09-15,new,ads,Taipei,wallet,10164.0,3,0.0,3,9,3
18795,1237,2024-06-19,new,ads,Taipei,cod,1859.1499999999999,2,0.05,2,6,2
18796,1143,2025-08-09,new,referral,Hsinchu,card,4184.75,1,0.05,1,8,3
18798,373,2025-10-25,new,ads,Tainan,atm,1681.0,2,0.0,2,10,4
18799,234,2025-11-19,new,ads,Hsinchu,atm,7864.4,4,0.06666666666666667,3,11,4
18800,2454,2024-02-29,vip,referral,Tainan,card,17013.6,6,0.06666666666666667,3,2,1
18801,1290,2025-09-19,growth,social,Taipei,card,3868.2000000000003,1,0.1,1,9,3
18802,724,2025-03-04,growth,ads,Hsinchu,cod,4560.0,1,0.0,1,3,1
18803,643,2025-11-17,growth,referral,Taoyuan,card,4184.75,1,0.05,1,11,4
18804,983,2024-02-21,growth,ads,Kaohsiung,atm,2917.8,2,0.025,2,2,1
18805,1336,2025-01-02,vip,social,Taipei,atm,15360.9,4,0.075,2,1,1
18806,1661,2024-03-11,new,referral,Hsinchu,card,781.0999999999999,2,0.025,2,3,1
18808,706,2025-10-21,new,social,Taipei,atm,3290.35,1,0.15,1,10,4
18809,520,2025-02-20,growth,referral,Taoyuan,atm,2198.0,2,0.0,2,2,1
18810,2377,2024-10-30,new,ads,Taoyuan,atm,4083.1,1,0.05,1,10,4
18811,1604,2024-12-23,vip,social,Taoyuan,card,15841.75,4,0.125,2,12,4
18812,1469,2025-02-18,new,organic,Taipei,wallet,1918.8,1,0.1,1,2,1
18813,1268,2025-12-26,new,social,Hsinchu,cod,543.4,1,0.05,1,12,4
18814,112,2025-04-24,vip,ads,Taoyuan,card,2427.25,1,0.05,1,4,2
18815,2161,2024-11-09,growth,ads,Taoyuan,atm,6839.55,2,0.075,2,11,4
18816,796,2024-03-07,new,organic,Tainan,atm,6633.0,2,0.0,2,3,1
18817,2417,2024-04-03,new,referral,Taipei,wallet,4805.0,1,0.0,1,4,2
18818,919,2025-02-21,new,ads,Tainan,card,348.5,1,0.15,1,2,1
18819,731,2025-09-30,new,ads,Taichung,card,1935.4,5,0.016666666666666666,2,9,3
18820,225,2025-12-10,new,partner,Tainan,atm,2912.4,3,0.06666666666666667,3,12,4
18821,1024,2025-01-07,new,social,Tainan,cod,10335.05,3,0.06666666666666667,3,1,1
18822,1294,2024-01-01,growth,social,Hsinchu,card,3236.75,2,0.025,2,1,1
18823,1083,2024-01-30,new,social,Tainan,atm,5308.0,2,0.0,1,1,1
18824,1236,2024-02-21,new,referral,Tainan,card,2020.45,1,0.15,1,2,1
18825,1976,2025-10-10,new,ads,Kaohsiung,card,5687.0,2,0.025,2,10,4
18826,863,2024-06-11,vip,partner,Taoyuan,card,13241.0,3,0.0,2,6,2
18827,457,2024-08-14,new,ads,Taipei,wallet,4805.0,1,0.0,1,8,3
18828,1324,2025-02-23,new,referral,Kaohsiung,card,2210.0,1,0.0,1,2,1
18829,1259,2025-12-11,growth,referral,Taipei,card,7306.05,5,0.075,2,12,4
18830,1762,2025-04-02,growth,ads,Taoyuan,card,11776.2,4,0.06666666666666667,3,4,2
18831,916,2025-04-14,growth,organic,Taipei,card,2441.2,1,0.15,1,4,2
18832,1708,2025-01-27,vip,referral,Taoyuan,card,10524.95,5,0.0625,4,1,1
18833,905,2025-05-30,new,social,Taoyuan,wallet,1978.85,1,0.05,1,5,2
18834,68,2024-05-17,new,ads,Kaohsiung,wallet,3509.0,2,0.0,2,5,2
18835,770,2024-12-30,new,organic,Tainan,card,3051.0,2,0.0,2,12,4
18836,566,2025-11-03,vip,referral,Tainan,card,6819.6,3,0.125,2,11,4
18837,1820,2025-02-11,growth,social,Kaohsiung,card,3549.6,1,0.1,1,2,1
18838,2342,2025-10-24,growth,referral,Tainan,cod,4223.0,2,0.05,2,10,4
18839,2028,2024-05-10,new,referral,Taipei,atm,3352.4,1,0.15,1,5,2
18840,2369,2024-01-21,growth,social,Taipei,card,3751.2000000000003,2,0.1,1,1,1
18842,1939,2024-08-22,growth,organic,Taipei,card,1925.0,1,0.0,1,8,3
18843,2388,2025-01-22,new,ads,Kaohsiung,card,3732.0,1,0.0,1,1,1
18844,2286,2024-12-08,new,social,Kaohsiung,card,2148.8,2,0.1,2,12,4
18845,186,2025-08-17,new,ads,Tainan,wallet,1150.4,3,0.05,2,8,3
18846,2087,2024-07-23,growth,ads,Taichung,card,1774.3,5,0.049999999999999996,3,7,3
18847,1334,2025-11-20,new,social,Tainan,card,8180.0,2,0.0,2,11,4
18848,2050,2024-11-27,vip,referral,Tainan,card,15156.6,4,0.08333333333333333,2,11,4
18849,305,2025-05-13,growth,ads,Kaohsiung,card,4625.0,3,0.0,2,5,2
18850,2082,2024-11-04,new,organic,Kaohsiung,card,6243.9,2,0.05,2,11,4
18851,2457,2025-07-28,growth,organic,Tainan,wallet,4184.75,1,0.05,1,7,3
18852,661,2024-02-09,vip,referral,Hsinchu,card,8176.9,2,0.05,2,2,1
18853,2245,2025-07-12,vip,referral,Tainan,card,10747.9,3,0.07500000000000001,2,7,3
18856,2277,2024-05-03,growth,referral,Kaohsiung,wallet,8878.4,3,0.075,2,5,2
18857,281,2024-03-16,new,organic,Taipei,cod,5155.65,2,0.05,2,3,1
18858,1265,2024-02-20,growth,social,Hsinchu,atm,641.0,1,0.0,1,2,1
18859,495,2025-08-19,growth,referral,Taoyuan,atm,938.0,1,0.0,1,8,3
18860,1514,2025-01-01,new,referral,Taipei,cod,5190.0,2,0.0,2,1,1
18861,939,2025-10-10,new,social,Kaohsiung,card,5134.8,2,0.175,2,10,4
18862,620,2025-12-15,growth,partner,Taichung,card,111.35,1,0.15,1,12,4
18863,1614,2024-06-08,growth,ads,Taoyuan,atm,5384.8,3,0.025,2,6,2
18864,2212,2025-12-19,growth,ads,Taipei,card,7688.0,2,0.2,1,12,4
18865,2006,2025-03-27,growth,social,Taoyuan,cod,2044.0,1,0.2,1,3,1
18866,2434,2024-11-07,new,social,Kaohsiung,atm,7630.299999999999,3,0.025,2,11,4
18867,358,2025-12-12,new,partner,Tainan,atm,3867.0,1,0.0,1,12,4
18868,512,2024-01-19,growth,partner,Hsinchu,atm,10161.95,4,0.07500000000000001,4,1,1
18869,110,2024-05-18,growth,referral,Kaohsiung,atm,9399.6,3,0.07500000000000001,2,5,2
18870,546,2024-06-06,new,referral,Tainan,card,844.2,1,0.1,1,6,2
18871,2042,2025-02-25,growth,social,Hsinchu,card,3145.0,2,0.0,2,2,1
18872,981,2025-08-27,vip,referral,Hsinchu,atm,12889.4,5,0.08333333333333333,3,8,3
18873,1695,2024-11-20,growth,ads,Kaohsiung,card,1674.0,1,0.0,1,11,4
18874,1493,2024-11-14,vip,partner,Kaohsiung,cod,13819.599999999999,7,0.0625,4,11,4
18875,2053,2025-03-14,growth,referral,Taichung,atm,11244.8,5,0.037500000000000006,3,3,1
18876,29,2024-07-14,new,ads,Kaohsiung,wallet,2377.0,1,0.0,1,7,3
18877,2455,2024-11-02,vip,ads,Hsinchu,atm,16330.0,4,0.0,2,11,4
18878,2071,2025-03-18,growth,ads,Tainan,wallet,19090.15,7,0.0125,4,3,1
18879,2295,2024-12-10,growth,referral,Taipei,card,2330.75,2,0.025,2,12,4
18880,404,2024-10-17,new,referral,Taichung,card,410.0,1,0.0,1,10,4
18881,1745,2024-12-25,new,partner,Taoyuan,card,1231.2,1,0.1,1,12,4
18882,2185,2024-02-17,new,social,Kaohsiung,atm,8325.1,3,0.025,2,2,1
18883,1159,2025-10-09,new,ads,Taipei,card,438.0,1,0.0,1,10,4
18884,388,2024-01-07,vip,social,Tainan,wallet,2471.6,2,0.125,2,1,1
18885,1011,2025-08-19,new,ads,Taichung,card,2165.0499999999997,1,0.05,1,8,3
18886,292,2025-01-09,vip,referral,Kaohsiung,card,6265.9,2,0.025,2,1,1
18887,1646,2025-01-28,growth,social,Taipei,card,2376.9,1,0.1,1,1,1
18888,405,2025-10-20,growth,referral,Taichung,cod,7377.85,3,0.049999999999999996,3,10,4
18889,1198,2024-11-19,growth,organic,Kaohsiung,atm,1828.75,1,0.05,1,11,4
18890,973,2024-01-17,growth,social,Tainan,atm,1732.5,1,0.1,1,1,1
18891,2482,2024-03-16,new,ads,Taoyuan,cod,3115.6,2,0.125,2,3,1
18892,745,2025-11-16,new,social,Kaohsiung,card,1828.75,1,0.05,1,11,4
18893,1927,2024-10-12,new,ads,Taoyuan,atm,365.0,1,0.0,1,10,4
18894,1216,2024-03-13,growth,ads,Kaohsiung,card,7866.5,3,0.05000000000000001,3,3,1
18895,2047,2024-12-02,new,referral,Hsinchu,cod,4714.849999999999,1,0.05,1,12,4
18896,87,2024-09-18,growth,social,Hsinchu,card,8136.7,3,0.016666666666666666,3,9,3
18897,1584,2024-07-01,new,referral,Taipei,card,1691.2,2,0.05,2,7,3
18898,1422,2025-06-17,growth,referral,Taichung,atm,8754.0,2,0.0,1,6,2
18899,2217,2025-04-16,growth,referral,Taoyuan,card,906.3,1,0.05,1,4,2
18900,1661,2024-12-18,new,referral,Hsinchu,wallet,3417.5,2,0.1,2,12,4
18901,833,2024-06-15,new,ads,Hsinchu,card,4180.5,1,0.1,1,6,2
18902,982,2025-11-02,vip,social,Taipei,card,29777.2,8,0.125,4,11,4
18903,185,2024-12-30,new,organic,Taipei,atm,4180.5,1,0.1,1,12,4
18904,2354,2025-01-22,new,social,Taipei,atm,1490.8,2,0.175,2,1,1
18905,915,2025-06-05,new,social,Taipei,atm,2521.2999999999997,1,0.05,1,6,2
18906,1050,2024-05-21,new,social,Hsinchu,card,3482.75,2,0.07500000000000001,2,5,2
18907,2363,2025-09-15,vip,ads,Taoyuan,card,18468.7,6,0.05,4,9,3
18908,1039,2024-03-17,vip,ads,Kaohsiung,card,3943.85,5,0.03333333333333333,3,3,1
18909,1669,2024-01-23,new,ads,Kaohsiung,atm,2320.2000000000003,1,0.1,1,1,1
18910,251,2025-05-12,new,ads,Taichung,atm,1873.75,2,0.025,2,5,2
18911,2284,2025-02-05,vip,ads,Taichung,wallet,17538.2,5,0.049999999999999996,4,2,1
18912,1259,2024-10-18,growth,referral,Taipei,card,1527.0,1,0.0,1,10,4
18913,1422,2024-10-22,growth,referral,Taichung,card,207.0,1,0.0,1,10,4
18914,1956,2025-02-24,vip,ads,Taipei,card,2555.0,1,0.0,1,2,1
18915,2158,2024-02-03,new,partner,Taoyuan,atm,7412.35,2,0.075,2,2,1
18916,30,2024-07-17,new,referral,Taipei,wallet,923.4,1,0.1,1,7,3
18917,1405,2024-02-27,growth,social,Taoyuan,card,8120.0,2,0.0,2,2,1
18918,1949,2025-02-06,vip,ads,Tainan,card,10512.3,5,0.05000000000000001,3,2,1
18919,1248,2024-11-06,vip,referral,Tainan,card,20206.05,5,0.07500000000000001,2,11,4
18920,313,2025-11-02,growth,referral,Hsinchu,wallet,4955.0,2,0.0,2,11,4
18921,2127,2025-11-10,vip,organic,Taoyuan,atm,15368.75,5,0.016666666666666666,3,11,4
18922,2026,2025-03-06,growth,referral,Taipei,card,3334.4,2,0.2,1,3,1
18923,493,2024-11-23,growth,ads,Taichung,card,131.0,1,0.0,1,11,4
